RRN,Same as RRN,Male ID (parser),Scientific Name,Track Number,Start Time,BLANK,BLANK,Recordist ,BLANK,BLANK,BLANK,BLANK,Day,Month,Year,BLANK,BLANK,Country,State,County,BLANK,BLANK,City,Location,Latitude,Longitude,BLANK,#Song,# Males,#Females,Other species in the background,Notes,Parser's notes,Parser,Associated files
JS-20120511-1057-M15,,M538,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Santa Paula,869 Coronado Cir,34.367402,-119.065903,,8,,,,"pick M15, scrap M12-M14",,,
JS-20120511-1060-M16,,M539,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Santa Paula,984 Vista Pointe Pl,34.364841,-119.065327,,13,,,,pinned on map,address retrieved from Jackie's notebook,,
JS-20120511-1060-M17,,M540,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Santa Paula,pinned on map,34.365097,-119.064708,,7,,,,,,,
JS-20120511-1061-M17,JS-20120511-1060-M17,M540,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Santa Paula,pinned on map,34.365097,-119.064708,,5,,,,"M16 and M17 might be same male, recorded in same spot",,,
JS-20120511-1064-M1,,M541,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,"El Camino High School at Ventura College, 61 Day Rd",34.278088,-119.227958,,4,,,,E Campus Way & Day Rd; pinned on map,,,
JS-20120511-1065-M2,,M542,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,"El Camino High School at Ventura College, 61 Day Rd",34.278088,-119.227958,,15,,,,use M2 instead of M1,,,
JS-20120511-1067-M3,,M543,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4220 Dean Dr,34.268978,-119.237075,,3,,,,"by Brentwood Ave, recorded outside of Ventura College Campus",,,
JS-20120511-1070-M4,,M544,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4240 Dean Dr,34.269156,-119.236915,,13,,,,"by Brentwood Ave, replace M3 with M4",,,
JS-20120511-1071-M5,,M545,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,"Camino Real Park Tennis Courts, Fairfield Cir",34.270275,-119.234737,,27,,,,pinned on map,address retrieved from Jackie's notebook,,
JS-20120511-1072-M5,JS-20120511-1071-M5,M545,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,"Camino Real Park Tennis Courts, Fairfield Cir",34.270275,-119.234737,,6,,,,pinned on map,address retrieved from Jackie's notebook,,
JS-20120511-1075-M6,,M546,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4399 Dean Dr,34.271252,-119.234945,,14,,,,,,,
JS-20120511-1076-M6,JS-20120511-1075-M6,M546,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4399 Dean Dr,34.271252,-119.234945,,3,,,,"near Whittier Ct, quality questionable",,,
JS-20120511-1077-M7,,M547,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4370 Whittier Ct,34.270795,-119.234211,,5,,,,"near Dean St, close to M6, use M7",,,
JS-20120511-1078-M8,,M548,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4390 Whittier Ct,34.271065,-119.234225,,14,,,,,,,
JS-20120511-1079-M8,JS-20120511-1078-M8,M548,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4390 Whittier Ct,34.271065,-119.234225,,1,,,,check quality,,,
JS-20120511-1080-M8,JS-20120511-1078-M8,M548,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,4390 Whittier Ct,34.271065,-119.234225,,6,,,,"near Dean St, echoed often",,,
JS-20120511-1082-M9,,M549,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,124 Franklin Lane,34.302154,-119.292584,,24,,,,near Cameron St,,,
JS-20120511-1085-M10,,M550,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,2528 Cedar St,34.304968,-119.287158,,4,,,,near Seneca St,,,
JS-20120511-1086-M11,,M551,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,2546 Hupa St,34.305895,-119.287174,,3,,,,near Cedar St,,,
JS-20120511-1087-M12,,M552,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,Seneca St & Nocumi St,34.305977,-119.283341,,2,,,,,,,
JS-20120511-1088-M13,,M553,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,pinned on map,34.305368,-119.283757,,24,,,,"close to M12, use M13 instead",,,
JS-20120511-1089-M14,,M554,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,2512 Toltec Ct,34.305423,-119.290208,,1,,,,near Seneca St,,,
JS-20120511-1090-M15,,M555,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,208 Seneca St,34.30516,-119.290826,,4,,,,"near Toltec Ct, choose between M15 & M14",,,
JS-20120511-1092-M16,,M556,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,11,May,2012,,,United States of America,California,Ventura County,,,Ventura,N Ventura Ave & E Stanley Ave,34.299957,-119.295193,,2,,,,faint songs,,,
JS-20120512-1001-M1,,M557,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,531 Saratoga St,34.403759,-118.912274,,16,,,,near Bard St,,,
JS-20120512-1002-M1,JS-20120512-1001-M1,M557,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,531 Saratoga St,34.403759,-118.912274,,23,,,,near Bard St,,,
JS-20120512-1003-M1,JS-20120512-1001-M1,M557,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,531 Saratoga St,34.403759,-118.912274,,18,,,,"loud and lots of echoes, strong and fast singer",,,
JS-20120512-1006-M2,,M558,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,366 Foothill Dr,34.410772,-118.912778,,6,,,,,,,
JS-20120512-1008-M3,,M559,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,288 Foothill Dr,34.412494,-118.914601,,10,,,,in between 288 and 1005 Foothill Dr on Teitsort Dr,,,
JS-20120512-1010-M3a,,M560,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,pinned on map,34.40444,-118.93053,,7,,,,pinned on map as Filmore M3,"different than last male, jackie lost count",,
JS-20120512-1012-M4,,M561,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,834 Fine St,34.408896,-118.918999,,11,,,,near 4th St,,,
JS-20120512-1013-M5,,M562,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,162 Main St,34.399957,-118.906176,,30,,,,,,,
JS-20120512-1014-M5,JS-20120512-1013-M5,M562,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,162 Main St,34.399957,-118.906176,,7,,,,near Market St by Main Street Park,,,
JS-20120512-1016-M6,,M563,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,pinned on the map,34.400656,-118.905366,,7,,,,,,,
JS-20120512-1016-M7,,M564,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,133 Main St,34.400656,-118.905366,,35,,,,"could be the same as M6, recorded far away from M5; according to Gmap it says recorded at Mckinsey, but can't see any signs confirming that",same pin for M6 and M7,,
JS-20120512-1020-M8,,M565,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,400 Sespe Ave,34.400726,-118.911521,,2,,,,"near Saratoga St, pinned on map",,,
JS-20120512-1021-M9,,M566,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,400 Sespe Ave,34.400726,-118.911521,,6,,,,,,,
JS-20120512-1023-M10,,M567,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,730 Island View St,34.408245,-118.907908,,9,,,,near Blaine Ave,,,
JS-20120512-1026-M11,,M568,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,997 Arrasmith Ln,34.406079,-118.927776,,11,,,,near Goodenough Rd,,,
JS-20120512-1027-M12,,M569,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,836 A St,34.408614,-118.919934,,1,,,,near Edison Ln,,,
JS-20120512-1028-M13,,M570,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,836 A St,34.408614,-118.919934,,3,,,,,,,
JS-20120512-1029-M14,,M571,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,964 1st St,34.400793,-118.925794,,15,,,,"near King St, good sample",,,
JS-20120512-1030-M15,,M572,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,411 Mockingbird Ln,34.398931,-118.929865,,28,,,,near 1st St,,,
JS-20120512-1031-M15,JS-20120512-1030-M15,M572,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Fillmore,411 Mockingbird Ln,34.398931,-118.929865,,3,,,,near 1st St,,,
JS-20120512-1033-M1,,M573,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,551 Houston Dr,34.185958,-118.863178,,31,,,,near Benson Way,,,
JS-20120512-1040-M2,,M574,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,664 Briarcliff Rd,34.196528,-118.86579,,13,,,,"could be the same as M1, use instead of M1",address retrieved from Jackie's notebook,,
JS-20120512-1042-M3,,M575,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,688 Briarcliff Rd,34.196503,-118.865175,,29,,,,,,,
JS-20120512-1043-M3,JS-20120512-1042-M3,M575,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,688 Briarcliff Rd,34.196503,-118.865175,,18,,,,,,,
JS-20120512-1044-M3,JS-20120512-1042-M3,M575,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,688 Briarcliff Rd,34.196503,-118.865175,,17,,,,"near Montgomery Rd, orginal location of mundinger's recording; use M3 instead of M2",,,
JS-20120512-1046-M4,,M576,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,pinned on the map,34.195775,-118.86467,,6,,,,,,,
JS-20120512-1047-M4,JS-20120512-1046-M4,M576,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,pinned on the map,34.195775,-118.86467,,31,,,,,,,
JS-20120512-1048-M4,JS-20120512-1046-M4,M576,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,pinned on the map,34.195775,-118.86467,,16,,,,,,,
JS-20120512-1049-M5,,M577,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,686 Paige Ln,34.186302,-118.865595,,14,,,,near Switzar Lane (?),probably referring to Wilber Lane,,
JS-20120512-1051-M6,,M578,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,Village Square Shopping Center,34.186265,-118.874311,,11,,,,near N Moorpark Rd & E Wilbur Rd,,,
JS-20120512-1053-M7,,M579,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,146 W Gainsborough Rd,34.19613,-118.879579,,5,,,,off Hendrix Ave,,,
JS-20120512-1057-M8,,M580,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,417 Columbia Rd,34.202506,-118.869518,,3,,,,"near Burleson Ave, dog barking ruined recording",,,
JS-20120512-1058-M9,,M581,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,Conejo Valley Plaza 1 LLC; pinned on map,34.19782,-118.869435,,2,,,,,,,
JS-20120512-1059-M10,,M582,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,12,May,2012,,,United States of America,California,Ventura County,,,Thousand Oaks,Conejo Valley Plaza 1 LLC; pinned on map,34.19782,-118.869435,,2,,,,"same spot as M9, pick between the two",,,
JS-20120513-1003-M1,,M583,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Ventura County,,,Camarillo,100 S Las Posas Rd,34.217418,-119.068982,,9,,,,"G & M Food Mart, Gas 76 (Las Posas Car Wash & Lube Center)",Address retrieved from Jackie's notebook,,
JS-20120513-1004-M2,,M584,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Ventura County,,,Camarillo,100 S Las Posas Rd,34.217418,-119.068982,,6,,,,corner of E Ventura Blvd & Factory Stores Dr,Address retrieved from Jackie's notebook,,
JS-20120513-1006-M3,,M585,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Ventura County,,,Camarillo,100 S Las Posas Rd,34.217418,-119.068982,,16,,,,"corner of E Ventura Blvd & Factory Stores Dr, M1-M3 at the same spot","Address retrieved from Jackie's notebook, E Ventura Blvd & Factory Stores corner isn't near the Food Mart; must be an error",,
JS-20120513-1007-M1,,M586,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,1241 La Brea Ln,34.395725,-119.508712,,3,,,,"near Cameo Rd, near Mundinger's original spot",Address retrieved from Jackie's notebook,,
JS-20120513-1011-M2,,M587,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,1483 Namouna St,34.403551,-119.5114,,9,,,,near El Carro Ln,,,
JS-20120513-1012-M3,,M588,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5398 El Carro Ln,34.404206,-119.508832,,15,,,,,,,
JS-20120513-1012-M4,,M589,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5398 El Carro Ln,34.404206,-119.508832,,4,,,,,,,
JS-20120513-1013-M4,JS-20120513-1012-M4,M589,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5398 El Carro Ln,34.404206,-119.508832,,20,,,,,,,
JS-20120513-1014-M4,JS-20120513-1012-M4,M589,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5398 El Carro Ln,34.404206,-119.508832,,11,,,,"near Jay St, might be the same as M3, use M4",,,
JS-20120513-1015-M5,,M590,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,4985 El Carro Ln,34.404789,-119.516065,,2,,,,recorded infront of a school,,,
JS-20120513-1015-M6,,M591,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,4985 El Carro Ln,34.404789,-119.516065,,8,,,,"near Linden Ave, St Joseph's Church, M5 & M6 same area",,,
JS-20120513-1016-M7,,M592,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5048 El Carro Ln,34.404932,-119.514932,,14,,,,"near Linden Ave, close to M5 & M6, use M7",clear recording,,
JS-20120513-1021-M8,,M593,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,4925 Sandyland Rd,34.394118,-119.52552,,3,,,,by Elm Ave,,,
JS-20120513-1024-M9,,M594,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,4848 5th St,34.397758,-119.522953,,6,,,,4838 Elm Ave off Holly Ave,"Jackie's reported address not found and must be in error, Elm Ave and Holly Ave run parallel to each other and don't intersect",,
JS-20120513-1025-M10,,M595,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,220 Elm Ave,34.395267,-119.524611,,17,,,,near 3rd St,,,
JS-20120513-1030-M11,,M596,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5427 Cameo Rd,34.398577,-119.511462,,1,,,,,,,
JS-20120513-1031-M12,,M597,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Carpinteria,5467 Cameo Rd,34.398198,-119.510694,,16,,,,use M12 instead of M11,,,
JS-20120513-1034-M1,,M598,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Montecito,135 Santo Tomas Ln,34.423284,-119.639282,,28,,,,near Santa Clara Way,,,
JS-20120513-1035-M1,JS-20120513-1034-M1,M598,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Montecito,135 Santo Tomas Ln,34.423284,-119.639282,,4,,,,near Santa Clara Way,location is called Montecito by Google Maps,,
JS-20120513-1037-M2,,M599,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Santa Barbara,336 E Cota St,34.421749,-119.692285,,6,,,,on Laguna St,,,
JS-20120513-1039-M4,,M600,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Santa Barbara,347 Chapala St,34.414595,-119.695351,,4,,,,near Gutierrez St,skipped M3,,
JS-20120513-1039-M5,,M601,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Santa Barbara,347 Chapala St,34.414595,-119.695351,,15,,,,near Gutierrez St,,,
JS-20120513-1040-M5,JS-20120513-1039-M5,M601,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,13,May,2012,,,United States of America,California,Santa Barbara County,,,Santa Barbara,347 Chapala St,34.414595,-119.695351,,1,,,,"near Gutierrez St, could be the same as M4, use M5",,,
